"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","MOUSE","SX","V","T","P","WGT","LTH","FL","CL","FA","CN","FAEC","PH"
"5767",13,9,0,159,1,1,91,2,4,80,NA,1,11,NA,2,2,2,1,156,84,0,1,1,1,0,0
"5768",13,9,0,159,1,1,91,2,4,80,NA,2,12,NA,2,1,1,1,89,66,0,1,1,1,0,0
"5769",13,9,0,159,1,1,91,2,4,80,NA,1,12,NA,2,2,3,1,207,84,0,1,1,1,0,0
"5770",13,9,0,159,1,1,91,2,4,80,NA,2,13,NA,1,0,0,0,136,75,0,1,1,1,0,0
"5771",13,9,0,159,1,1,91,2,4,80,NA,2,15,NA,2,1,1,1,89,66,0,1,1,1,0,0
"5772",13,9,0,159,1,1,91,2,4,80,NA,1,16,NA,2,1,1,1,175,69,0,1,1,1,0,0
"5773",13,9,0,159,1,1,91,2,4,80,NA,1,17,NA,2,2,1,1,139,76,0,1,1,1,0,0
"5774",13,9,0,159,1,1,91,2,4,80,NA,1,19,NA,1,0,0,0,122,0,0,1,2,1,0,0
"5775",13,9,0,159,1,1,91,2,3,57,NA,1,18,NA,1,0,0,0,91,66,0,1,1,1,0,0
"5776",13,9,0,159,1,1,91,2,3,57,NA,1,17,NA,2,1,1,1,104,70,0,1,1,1,0,0
"5777",13,9,0,159,1,1,91,2,3,57,NA,1,16,NA,1,0,0,0,122,74,0,1,1,1,0,0
"5778",13,9,0,159,1,1,91,2,3,57,NA,1,15,NA,1,0,0,0,137,77,0,1,1,1,0,0
"5779",13,9,0,159,1,1,91,2,3,57,NA,1,14,NA,1,0,0,0,170,80,0,1,1,1,0,0
"5780",13,9,0,159,1,1,91,2,3,57,NA,1,13,NA,1,0,0,0,204,83,0,1,1,1,0,0
"5781",13,9,0,159,1,1,91,2,3,57,NA,1,12,NA,2,2,1,1,120,76,0,1,1,1,0,0
"5782",13,9,0,159,1,1,91,2,3,57,NA,1,11,NA,2,1,1,1,116,73,0,1,1,1,0,0
"5783",13,9,0,159,1,1,91,2,3,57,NA,1,10,NA,2,2,1,1,154,83,0,1,1,1,0,0
"5784",13,9,0,159,1,1,91,2,3,57,NA,1,9,NA,1,0,0,0,115,72,0,1,1,1,0,0
"5785",13,9,0,159,1,1,91,2,3,57,NA,1,8,NA,1,0,0,0,166,84,0,1,1,1,0,0
"5786",13,9,0,159,1,1,91,2,3,57,NA,1,6,NA,0,0,0,0,0,0,0,0,0,0,0,1
"5787",13,9,0,159,1,1,91,2,3,57,NA,1,5,NA,2,1,1,1,113,73,0,1,1,1,0,0
"5788",13,9,0,159,1,1,91,2,3,57,NA,1,3,NA,2,2,1,1,109,73,0,1,1,1,0,0
"5789",13,9,0,159,1,1,91,2,3,57,NA,1,2,NA,2,2,1,1,133,74,0,1,1,1,0,0
"5790",13,9,0,159,1,1,91,2,3,57,NA,1,1,NA,1,0,0,0,164,81,0,1,1,1,0,0
"5791",13,9,0,159,1,1,91,2,3,57,NA,2,19,NA,1,0,0,0,80,65,0,1,1,1,0,0
"5792",13,9,0,159,1,1,91,2,3,57,NA,2,17,NA,2,2,1,1,140,77,0,1,1,1,0,0
"5793",13,9,0,159,1,1,91,2,3,57,NA,2,15,NA,1,0,0,0,120,77,0,1,1,1,0,0
"5794",13,9,0,159,1,1,91,2,3,57,NA,2,14,NA,2,1,1,1,105,75,0,1,1,1,0,0
"5795",13,9,0,159,1,1,91,2,3,57,NA,2,13,NA,1,0,0,0,115,75,0,1,1,1,0,0
"5796",13,9,0,159,1,1,91,2,3,57,NA,2,12,NA,1,0,0,0,85,69,0,1,1,1,0,0
"5797",13,9,0,159,1,1,91,2,3,57,NA,2,11,NA,1,0,0,0,85,69,0,1,1,1,0,0
"5798",13,9,0,159,1,1,91,2,3,57,NA,2,10,NA,2,2,1,1,120,77,0,1,1,1,0,0
"5799",13,9,0,159,1,1,91,2,3,57,NA,2,9,NA,1,0,0,0,120,80,0,1,1,1,0,0
"5800",13,9,0,159,1,1,91,2,3,57,NA,2,8,NA,2,2,1,1,105,75,0,1,1,1,0,0
"5801",13,9,0,159,1,1,91,2,3,57,NA,2,7,NA,1,0,0,0,130,82,0,1,1,1,0,0
"5802",13,9,0,159,1,1,91,2,3,57,NA,2,6,NA,1,0,0,0,210,94,0,1,1,1,0,0
"5803",13,9,0,159,1,1,91,2,3,57,NA,2,4,NA,1,0,0,0,110,75,0,1,1,1,0,0
"5804",13,9,0,159,1,1,91,2,3,57,NA,2,2,NA,2,1,1,1,100,75,0,1,1,1,0,0
"5805",13,9,0,159,1,1,91,2,3,57,NA,2,1,NA,1,0,0,0,130,80,0,1,1,1,0,0
"5806",13,9,0,160,2,1,91,2,2,80,NA,1,2,NA,1,0,0,0,177,84,0,1,1,1,0,0
"5807",13,9,0,160,2,1,91,2,2,80,NA,2,2,NA,2,0,0,0,0,0,0,2,1,2,0,0
"5808",13,9,0,160,2,1,91,2,2,80,NA,2,3,NA,1,0,0,0,95,68,1,1,1,1,0,0
"5809",13,9,0,160,2,1,91,2,2,80,NA,1,4,NA,1,0,0,0,112,72,0,1,1,1,0,0
"5810",13,9,0,160,2,1,91,2,2,80,NA,2,4,NA,1,0,0,0,130,75,0,1,1,1,0,0
"5811",13,9,0,160,2,1,91,2,2,80,NA,1,5,NA,1,0,0,0,177,81,0,1,1,1,0,0
"5812",13,9,0,160,2,1,91,2,2,80,NA,1,6,NA,2,0,0,0,0,0,0,2,1,2,0,0
"5813",13,9,0,160,2,1,91,2,2,80,NA,2,6,NA,2,0,0,0,0,0,0,2,1,2,0,0
"5814",13,9,0,160,2,1,91,2,2,80,NA,1,7,NA,1,0,0,0,122,0,0,2,2,2,0,0
"5815",13,9,0,160,2,1,91,2,2,80,NA,2,7,NA,1,0,0,0,163,78,0,1,1,1,0,0
"5816",13,9,0,160,2,1,91,2,2,80,NA,1,8,NA,1,0,0,0,0,0,0,2,1,2,0,0
"5817",13,9,0,160,2,1,91,2,2,80,NA,2,8,NA,2,2,2,1,186,86,0,1,1,1,0,0
"5818",13,9,0,160,2,1,91,2,2,80,NA,2,10,NA,2,0,0,0,0,0,0,2,1,2,0,0
"5819",13,9,0,160,2,1,91,2,2,80,NA,1,10,NA,1,0,0,0,110,73,0,1,1,1,0,0
"5820",13,9,0,160,2,1,91,2,2,80,NA,2,11,NA,1,0,0,0,111,70,0,1,1,1,0,0
"5821",13,9,0,160,2,1,91,2,2,80,NA,2,12,NA,0,0,0,0,0,0,0,0,0,0,0,1
"5822",13,9,0,160,2,1,91,2,2,80,NA,1,12,NA,2,1,1,1,89,65,0,1,1,1,0,0
"5823",13,9,0,160,2,1,91,2,2,80,NA,1,13,NA,2,1,1,1,91,64,0,1,1,1,0,0
"5824",13,9,0,160,2,1,91,2,2,80,NA,2,13,NA,1,0,0,0,0,0,0,2,1,2,0,0
"5825",13,9,0,160,2,1,91,2,2,80,NA,1,18,NA,1,0,0,0,118,70,0,1,1,1,0,0
"5826",13,9,0,160,2,1,91,1,1,41,NA,1,7,NA,1,0,0,0,94,68,0,1,1,1,0,0
"5827",13,9,0,160,2,1,91,1,1,41,NA,1,6,NA,1,0,0,0,110,74,0,1,1,1,0,0
"5828",13,9,0,160,2,1,91,1,1,41,NA,1,5,NA,1,0,0,0,150,84,0,1,1,1,0,0
"5829",13,9,0,160,2,1,91,1,1,41,NA,1,4,NA,2,2,1,1,115,76,0,1,1,1,0,0
"5830",13,9,0,160,2,1,91,1,1,41,NA,1,3,NA,1,0,0,0,150,85,0,1,1,1,0,0
"5831",13,9,0,160,2,1,91,1,1,41,NA,1,2,NA,1,0,0,0,140,83,0,1,1,1,0,0
"5832",13,9,0,160,2,1,91,1,1,41,NA,1,1,NA,1,0,0,0,147,83,0,1,1,1,0,0
"5833",13,9,0,160,2,1,91,1,1,41,NA,2,1,NA,1,0,0,0,120,75,0,1,1,1,0,0
"5834",13,9,0,160,2,1,91,1,1,41,NA,2,2,NA,1,0,0,0,195,90,0,1,1,1,0,0
"5835",13,9,0,160,2,1,91,1,1,41,NA,2,2,NA,1,0,0,0,130,81,0,1,1,1,0,0
"5836",13,9,0,160,2,1,91,1,1,41,NA,2,3,NA,1,0,0,0,210,92,0,1,1,1,0,0
"5837",13,9,0,160,2,1,91,1,1,41,NA,2,4,NA,1,0,0,0,165,88,0,2,1,0,0,0
"5838",13,9,0,160,2,1,91,1,1,41,NA,2,5,NA,0,0,0,0,0,0,0,0,0,0,0,1
"5839",13,9,0,160,2,1,91,1,1,41,NA,2,7,NA,1,0,0,0,105,75,0,1,1,1,0,0
"5840",13,9,0,160,2,1,91,1,1,41,NA,3,7,NA,1,0,0,0,0,0,0,2,1,2,0,0
"5841",13,9,0,160,2,1,91,1,1,41,NA,4,7,NA,1,0,0,0,151,76,0,1,1,1,0,0
"5842",13,9,0,160,2,1,91,1,1,41,NA,3,6,NA,1,0,0,0,185,90,0,1,1,1,0,0
"5843",13,9,0,160,2,1,91,1,1,41,NA,3,5,NA,1,0,0,0,0,0,0,2,1,2,0,0
"5844",13,9,0,160,2,1,91,1,1,41,NA,4,6,NA,2,0,0,0,0,0,0,2,1,0,0,0
"5845",13,9,0,160,2,1,91,1,1,41,NA,4,5,NA,1,0,0,0,0,0,0,2,1,0,0,0
"5846",13,9,0,160,2,1,91,1,1,41,NA,3,4,NA,2,3,3,1,178,85,0,1,1,1,0,0
"5847",13,9,0,160,2,1,91,1,1,41,NA,3,4,NA,1,0,0,0,140,82,0,1,1,1,0,0
"5848",13,9,0,160,2,1,91,1,1,41,NA,3,4,NA,1,0,0,0,110,0,0,1,2,1,0,0
"5849",13,9,0,160,2,1,91,1,1,41,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,1
"5850",13,9,0,160,2,1,91,1,1,41,NA,4,3,NA,1,0,0,0,184,85,0,1,1,1,0,0
"5851",13,9,0,160,2,1,91,1,1,41,NA,4,3,NA,2,0,0,0,0,0,0,2,1,2,0,0
"5852",13,9,0,160,2,1,91,1,1,41,NA,3,3,NA,1,0,0,0,160,0,0,1,2,1,0,0
"5853",13,9,0,160,2,1,91,1,1,41,NA,4,2,NA,1,0,0,0,130,74,0,1,1,1,0,0
"5854",13,9,0,160,2,1,91,1,1,41,NA,3,2,NA,1,0,0,0,116,77,0,1,1,1,0,0
"5855",13,9,0,160,2,1,91,1,1,41,NA,4,1,NA,1,0,0,0,144,77,0,1,1,1,0,0
"5856",13,9,0,160,2,1,91,1,1,41,NA,3,1,NA,1,0,0,0,180,82,0,1,1,1,0,0
"5857",13,9,0,160,2,1,91,1,1,41,NA,6,1,NA,0,0,0,0,0,0,0,0,0,0,0,1
"5858",13,9,0,160,2,1,91,1,1,41,NA,6,2,NA,1,0,0,0,120,75,0,1,1,1,0,0
"5859",13,9,0,160,2,1,91,1,1,41,NA,5,1,NA,1,0,0,0,156,80,0,1,1,1,0,0
"5860",13,9,0,160,2,1,91,1,1,41,NA,5,2,NA,1,0,0,0,180,80,0,1,1,1,0,0
"5861",13,9,0,160,2,1,91,1,1,41,NA,5,3,NA,1,0,0,0,147,76,0,1,1,1,0,0
"5862",13,9,0,160,2,1,91,1,1,41,NA,6,3,NA,0,0,0,0,0,0,0,0,0,0,0,1
"5863",13,9,0,160,2,1,91,1,1,41,NA,5,4,NA,1,0,0,0,169,80,0,1,1,1,0,0
"5864",13,9,0,160,2,1,91,1,1,41,NA,6,4,NA,1,0,0,0,215,93,0,1,1,1,0,0
"5865",13,9,0,160,2,1,91,1,1,41,NA,5,5,NA,2,1,1,1,110,69,0,1,1,1,0,0
"5866",13,9,0,160,2,1,91,1,1,41,NA,7,5,NA,1,0,0,0,0,0,0,2,1,0,0,0
"5867",13,9,0,160,2,1,91,1,1,41,NA,5,6,NA,1,0,0,0,150,83,0,1,1,1,0,0
"5868",13,9,0,160,2,1,91,1,1,41,NA,6,6,NA,1,0,0,0,153,77,0,1,1,1,0,0
"5869",13,9,0,160,2,1,91,1,1,41,NA,7,6,NA,2,2,1,1,125,77,0,1,1,1,0,0
"5870",13,9,0,160,2,1,91,2,3,57,NA,1,19,NA,1,0,0,0,175,89,0,1,1,1,0,0
"5871",13,9,0,160,2,1,91,2,3,57,NA,1,18,NA,1,0,0,0,95,72,0,1,1,1,0,0
"5872",13,9,0,160,2,1,91,2,3,57,NA,1,17,NA,2,1,1,1,105,74,0,1,1,1,0,0
"5873",13,9,0,160,2,1,91,2,3,57,NA,1,16,0,1,0,0,0,110,78,0,1,1,1,0,0
"5874",13,9,0,160,2,1,91,2,3,57,NA,1,15,0,1,0,0,0,168,83,0,1,1,1,0,0
"5875",13,9,0,160,2,1,91,2,3,57,NA,1,14,0,1,0,0,0,100,72,0,1,1,1,0,0
"5876",13,9,0,160,2,1,91,2,3,57,NA,1,13,0,1,0,0,0,180,90,0,1,1,1,0,0
"5877",13,9,0,160,2,1,91,2,3,57,NA,1,12,0,1,0,0,0,80,67,0,1,1,1,0,0
"5878",13,9,0,160,2,1,91,2,3,57,NA,1,11,0,2,2,1,1,110,72,0,1,1,1,0,0
"5879",13,9,0,160,2,1,91,2,3,57,NA,1,10,0,2,0,0,0,0,0,0,2,1,2,0,0
"5880",13,9,0,160,2,1,91,2,3,57,NA,1,9,0,1,0,0,0,86,70,0,1,1,1,0,0
"5881",13,9,0,160,2,1,91,2,3,57,NA,1,8,0,1,0,0,0,0,0,0,2,1,2,0,0
"5882",13,9,0,160,2,1,91,2,3,57,NA,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1
"5883",13,9,0,160,2,1,91,2,3,57,NA,1,6,0,1,0,0,0,120,76,0,1,1,1,0,0
"5884",13,9,0,160,2,1,91,2,3,57,NA,1,5,0,1,0,0,0,210,0,0,1,1,1,0,0
"5885",13,9,0,160,2,1,91,2,3,57,NA,1,4,0,1,0,0,0,97,74,0,1,1,1,0,0
"5886",13,9,0,160,2,1,91,2,3,57,NA,1,3,0,1,0,0,0,110,76,0,1,1,1,0,0
"5887",13,9,0,160,2,1,91,2,3,57,NA,1,2,0,1,0,0,0,95,69,0,1,1,1,0,0
"5888",13,9,0,160,2,1,91,2,3,57,NA,1,1,0,1,0,0,0,135,79,0,1,1,1,0,0
"5889",13,9,0,160,2,1,91,2,3,57,NA,2,7,0,2,1,1,1,113,73,0,1,1,1,0,0
"5890",13,9,0,160,2,1,91,2,3,57,NA,2,8,0,1,0,0,0,100,72,0,1,1,1,0,0
"5891",13,9,0,160,2,1,91,2,3,57,NA,2,9,0,1,0,0,0,136,76,0,1,1,1,0,0
"5892",13,9,0,160,2,1,91,2,3,57,NA,2,10,0,2,1,1,1,78,74,0,1,1,1,0,0
"5893",13,9,0,160,2,1,91,2,3,57,NA,2,11,0,2,1,1,1,89,65,0,1,1,1,0,0
"5894",13,9,0,160,2,1,91,2,3,57,NA,2,12,0,1,0,0,0,132,83,0,1,1,1,0,0
"5895",13,9,0,160,2,1,91,2,3,57,NA,2,13,0,1,0,0,0,127,74,0,1,1,1,0,0
"5896",13,9,0,160,2,1,91,2,3,57,NA,2,14,0,2,1,1,1,123,78,0,1,1,1,0,0
"5897",13,9,0,160,2,1,91,2,3,57,NA,2,15,0,2,1,1,1,115,73,0,1,1,1,0,0
"5898",13,9,0,160,2,1,91,2,3,57,NA,2,16,0,2,0,0,0,0,0,0,2,1,2,0,0
"5899",13,9,0,160,2,1,91,2,3,57,NA,2,18,0,2,0,0,0,63,0,0,1,2,1,0,0
"5900",13,9,0,160,2,1,91,2,4,80,NA,2,1,0,2,1,1,1,110,73,0,1,1,1,0,0
"5901",13,9,0,160,2,1,91,2,4,80,NA,2,2,0,1,0,0,0,205,87,0,1,1,1,0,0
"5902",13,9,0,160,2,1,91,2,4,80,NA,2,3,0,1,0,0,0,0,0,0,2,1,2,0,0
"5903",13,9,0,160,2,1,91,2,4,80,NA,1,5,0,1,0,0,0,130,77,0,1,1,1,0,0
"5904",13,9,0,160,2,1,91,2,4,80,NA,2,6,0,2,2,2,1,152,80,0,3,1,0,0,0
"5905",13,9,0,160,2,1,91,2,4,80,NA,1,6,0,1,0,0,0,142,78,0,1,1,1,0,0
"5906",13,9,0,160,2,1,91,2,4,80,NA,2,7,0,1,0,0,0,156,80,0,1,1,1,0,0
"5907",13,9,0,160,2,1,91,2,4,80,NA,2,8,0,2,2,1,1,130,73,0,1,1,1,0,0
"5908",13,9,0,160,2,1,91,2,4,80,NA,2,9,0,2,2,1,1,182,82,0,1,1,1,0,0
"5909",13,9,0,160,2,1,91,2,4,80,NA,1,9,0,1,0,0,0,94,69,0,1,1,1,0,0
"5910",13,9,0,160,2,1,91,2,4,80,NA,1,10,0,2,1,1,1,110,70,0,1,1,1,0,0
"5911",13,9,0,160,2,1,91,2,4,80,NA,2,10,0,1,0,0,0,160,80,0,1,1,1,0,0
"5912",13,9,0,160,2,1,91,2,4,80,NA,1,17,0,1,0,0,0,174,81,0,1,1,1,0,0
"5913",13,9,0,160,2,1,91,2,4,80,NA,2,17,0,2,0,0,0,0,0,0,2,1,2,0,0
"5914",13,9,0,160,2,1,91,2,4,80,NA,1,16,0,2,1,1,1,125,73,0,1,1,1,0,0
"5915",13,9,0,160,2,1,91,2,4,80,NA,2,16,0,1,0,0,0,150,80,0,1,1,1,0,0
"5916",13,9,0,160,2,1,91,2,4,80,NA,2,15,0,1,0,0,0,124,74,0,1,1,1,0,0
"5917",13,9,0,160,2,1,91,2,4,80,NA,2,14,0,1,0,0,0,129,77,0,1,1,1,0,0
"5918",13,9,0,160,2,1,91,2,4,80,NA,1,12,0,1,0,0,0,126,74,0,1,1,1,0,0
"5919",13,9,0,160,2,1,91,2,4,80,NA,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1
"5920",13,9,0,160,2,1,91,2,4,80,NA,1,11,0,2,1,1,1,93,67,0,1,1,1,0,0
"5921",13,9,0,160,2,1,91,2,3,57,NA,2,1,0,1,0,0,0,125,74,0,1,1,1,0,0
"5922",13,9,0,160,2,1,91,2,3,57,NA,2,2,0,1,0,0,0,145,76,0,1,1,1,0,0
"5923",13,9,0,160,2,1,91,2,3,57,NA,2,4,0,1,0,0,0,104,70,0,1,1,1,0,0
"5924",13,9,0,160,2,1,91,2,3,57,NA,2,6,0,2,2,1,1,154,76,0,1,1,1,0,0
"5925",13,550,0,163,1,2,91,2,3,57,NA,1,2,0,1,0,0,0,95,79,0,1,1,1,0,0
"5926",13,550,0,163,1,2,91,2,3,57,NA,1,3,0,1,0,0,0,50,0,0,1,2,1,0,0
"5927",13,550,0,163,1,2,91,2,3,57,NA,1,4,0,1,0,0,0,175,0,0,1,2,1,0,0
"5928",13,550,0,163,1,2,91,2,3,57,NA,1,5,0,1,0,0,0,182,95,0,1,1,1,0,0
"5929",13,550,0,163,1,2,91,2,3,57,NA,1,6,0,1,0,0,0,102,80,0,1,1,1,0,0
"5930",13,550,0,163,1,2,91,2,3,57,NA,1,8,0,1,0,0,0,62,69,0,1,1,1,0,0
"5931",13,550,0,163,1,2,91,2,3,57,NA,1,11,0,1,0,0,0,131,81,0,1,1,1,0,0
"5932",13,550,0,163,1,2,91,2,3,57,NA,1,12,0,2,3,2,2,172,88,0,1,1,1,0,0
"5933",13,550,0,163,1,2,91,2,3,57,NA,1,13,0,1,0,0,0,65,69,0,1,1,1,0,0
"5934",13,550,0,163,1,2,91,2,3,57,NA,1,15,0,1,0,0,0,87,76,0,1,1,1,0,0
"5935",13,550,0,163,1,2,91,2,3,57,NA,1,16,0,1,0,0,0,92,76,0,1,1,1,0,0
"5936",13,550,0,163,1,2,91,2,3,57,NA,1,17,0,1,0,0,0,103,76,0,1,1,1,0,0
"5937",13,550,0,163,1,2,91,2,3,57,NA,2,2,0,1,0,0,0,120,78,0,1,1,1,0,0
"5938",13,550,0,163,1,2,91,2,3,57,NA,2,3,0,1,0,0,0,118,80,0,1,1,1,0,0
"5939",13,550,0,163,1,2,91,2,3,57,NA,2,5,0,2,1,1,1,95,76,0,1,1,1,0,0
"5940",13,550,0,163,1,2,91,2,3,57,NA,2,6,0,2,1,1,1,135,83,0,1,1,1,0,0
"5941",13,550,0,163,1,2,91,2,3,57,NA,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
"5942",13,550,0,163,1,2,91,2,3,57,NA,2,8,0,1,0,0,0,119,81,0,1,1,1,0,0
"5943",13,550,0,163,1,2,91,2,3,57,NA,2,9,0,1,0,0,0,101,77,0,1,1,1,0,0
"5944",13,550,0,163,1,2,91,2,3,57,NA,2,11,0,2,3,1,1,110,79,0,1,1,1,0,0
"5945",13,550,0,163,1,2,91,2,3,57,NA,2,12,0,1,0,0,0,242,101,0,1,1,1,0,0
"5946",13,550,0,163,1,2,91,2,3,57,NA,2,13,0,2,1,1,1,100,77,0,1,1,1,0,0
"5947",13,550,0,163,1,2,91,2,3,57,NA,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"5948",13,550,0,163,1,2,91,2,3,57,NA,2,16,0,1,0,0,0,85,72,0,1,1,1,0,0
"5949",13,550,0,163,1,2,91,2,3,57,NA,2,17,0,1,0,0,0,120,72,0,1,1,1,0,0
"5950",13,550,0,163,1,2,91,2,3,57,NA,2,18,0,1,0,0,0,190,93,0,3,1,0,0,0
"5951",13,550,0,163,1,2,91,2,4,80,NA,1,1,0,1,0,0,0,148,80,0,1,1,1,0,0
"5952",13,550,0,163,1,2,91,2,4,80,NA,2,2,0,1,0,0,0,128,74,0,1,1,1,0,0
"5953",13,550,0,163,1,2,91,2,4,80,NA,2,4,0,1,0,0,0,124,75,0,1,1,1,0,0
"5954",13,550,0,163,1,2,91,2,4,80,NA,1,5,0,2,2,1,1,134,74,0,1,1,1,0,0
"5955",13,550,0,163,1,2,91,2,4,80,NA,2,5,0,1,0,0,0,136,76,0,1,1,1,0,0
"5956",13,550,0,163,1,2,91,2,4,80,NA,1,6,0,1,0,0,0,154,80,0,1,1,1,0,0
"5957",13,550,0,163,1,2,91,2,4,80,NA,2,6,0,2,2,2,1,162,80,0,1,1,1,0,0
"5958",13,550,0,163,1,2,91,2,4,80,NA,1,7,0,1,0,0,0,121,73,0,1,1,1,0,0
"5959",13,550,0,163,1,2,91,2,4,80,NA,1,8,0,2,2,1,1,143,75,0,1,1,1,0,0
"5960",13,550,0,163,1,2,91,2,4,80,NA,2,8,0,1,0,0,0,160,79,0,1,1,1,0,0
"5961",13,550,0,163,1,2,91,2,4,80,NA,1,9,0,1,0,0,0,176,87,0,3,1,0,0,0
"5962",13,550,0,163,1,2,91,2,4,80,NA,2,9,0,1,0,0,0,126,74,0,1,1,1,0,0
"5963",13,550,0,163,1,2,91,2,4,80,NA,1,10,0,2,2,1,1,146,77,0,1,1,1,0,0
"5964",13,550,0,163,1,2,91,2,4,80,NA,1,11,0,2,1,1,1,100,65,0,1,1,1,0,0
"5965",13,550,0,163,1,2,91,2,4,80,NA,2,11,0,2,1,1,1,75,60,0,1,1,1,0,0
"5966",13,550,0,163,1,2,91,2,4,80,NA,1,12,0,1,0,0,0,130,74,0,1,1,1,0,0
"5967",13,550,0,163,1,2,91,2,4,80,NA,1,13,0,1,0,0,0,102,71,0,1,1,1,0,0
"5968",13,550,0,163,1,2,91,2,4,80,NA,2,13,0,2,1,1,1,113,69,0,1,1,1,0,0
"5969",13,550,0,163,1,2,91,2,4,80,NA,1,14,0,1,0,0,0,129,73,0,1,1,1,0,0
"5970",13,550,0,163,1,2,91,2,4,80,NA,2,14,0,1,0,0,0,109,71,0,1,1,1,0,0
"5971",13,550,0,163,1,2,91,2,4,80,NA,1,15,0,1,0,0,0,145,75,0,1,1,1,0,0
"5972",13,550,0,163,1,2,91,2,4,80,NA,2,15,0,2,2,2,2,245,97,0,3,1,0,0,0
"5973",13,550,0,163,1,2,91,2,4,80,NA,1,16,0,1,0,0,0,138,75,0,1,1,1,0,0
"5974",13,550,0,163,1,2,91,2,4,80,NA,1,17,0,1,0,0,0,152,80,0,1,1,1,0,0
"5975",13,550,0,163,1,2,91,2,4,80,NA,1,18,0,2,2,1,1,155,83,0,1,1,1,0,0
"5976",13,550,0,163,1,2,91,2,4,80,NA,2,18,0,1,0,0,0,140,78,0,1,1,1,0,0
"5977",13,550,0,163,1,2,91,2,4,80,NA,1,19,0,1,0,0,0,142,78,0,1,1,1,0,0
"5978",13,550,0,163,1,2,91,2,4,80,NA,2,19,0,2,2,3,1,184,92,0,3,1,0,0,0
"5979",13,550,0,163,1,2,91,2,4,80,NA,1,20,0,1,0,0,0,103,71,0,1,1,1,0,0
"5980",13,550,0,163,1,2,91,2,4,80,NA,2,20,0,2,1,1,1,87,64,0,1,1,1,0,0
"5981",13,550,0,163,1,2,91,2,2,24,NA,1,1,0,1,0,0,0,118,73,0,1,1,1,0,0
"5982",13,550,0,163,1,2,91,2,2,24,NA,2,1,0,2,1,1,1,100,69,0,1,1,1,0,0
"5983",13,550,0,163,1,2,91,2,2,24,NA,2,3,0,1,0,0,0,138,77,0,1,1,1,0,0
"5984",13,550,0,163,1,2,91,2,2,24,NA,1,4,0,2,2,1,1,134,74,0,1,1,1,0,0
"5985",13,550,0,163,1,2,91,2,2,24,NA,2,4,0,1,0,0,0,90,71,0,1,1,1,0,0
"5986",13,550,0,163,1,2,91,2,2,24,NA,1,5,0,1,0,0,0,246,90,0,1,1,1,0,0
"5987",13,550,0,163,1,2,91,2,2,24,NA,2,5,0,2,1,1,1,144,74,0,1,1,1,0,0
"5988",13,550,0,163,1,2,91,2,2,24,NA,1,6,0,2,1,1,1,85,70,0,1,1,1,0,0
"5989",13,550,0,163,1,2,91,2,2,24,NA,2,6,0,1,0,0,0,134,76,0,1,1,1,0,0
"5990",13,550,0,163,1,2,91,2,2,24,NA,2,7,0,2,1,1,1,80,71,0,1,1,1,0,0
"5991",13,550,0,163,1,2,91,2,2,24,NA,1,8,0,2,3,2,1,237,90,0,1,1,1,0,0
"5992",13,550,0,163,1,2,91,2,2,24,NA,2,8,0,1,0,0,0,130,77,0,1,1,1,0,0
"5993",13,550,0,163,1,2,91,2,2,24,NA,1,9,0,1,0,0,0,105,77,0,1,1,1,0,0
"5994",13,550,0,163,1,2,91,2,2,24,NA,2,9,0,1,0,0,0,183,83,0,3,1,0,0,0
"5995",13,550,0,163,1,2,91,2,2,24,NA,1,10,0,2,1,1,1,97,74,0,1,1,1,0,0
"5996",13,550,0,163,1,2,91,2,2,24,NA,2,10,0,1,0,0,0,150,80,0,1,1,1,0,0
"5997",13,550,0,163,1,2,91,2,2,24,NA,2,11,0,1,0,0,0,120,72,0,1,1,1,0,0
"5998",13,550,0,163,1,2,91,2,2,24,NA,1,11,0,1,0,0,0,145,77,0,1,1,1,0,0
"5999",13,550,0,163,1,2,91,2,2,24,NA,1,12,0,1,0,0,0,140,85,0,1,1,1,0,0
"6000",13,550,0,163,1,2,91,2,2,24,NA,2,12,0,2,1,1,1,133,73,0,1,1,1,0,0
"6001",13,550,0,163,1,2,91,2,2,24,NA,2,13,0,2,2,1,1,178,88,0,1,1,1,0,0
"6002",13,550,0,163,1,2,91,2,2,24,NA,1,13,0,1,0,0,0,174,85,0,1,1,1,0,0
"6003",13,550,0,163,1,2,91,2,2,24,NA,1,14,0,1,0,0,0,170,80,0,1,1,1,0,0
"6004",13,550,0,163,1,2,91,2,2,24,NA,2,14,0,1,0,0,0,117,78,0,1,1,1,0,0
"6005",13,550,0,163,1,2,91,2,2,24,NA,1,16,0,2,2,1,1,149,86,0,1,1,1,0,0
"6006",13,550,0,163,1,2,91,2,2,24,NA,2,16,0,2,2,1,1,130,73,0,1,1,1,0,0
"6007",13,550,0,163,1,2,91,2,2,24,NA,1,17,0,1,0,0,0,155,85,0,1,1,1,0,0
"6008",13,550,0,163,1,2,91,2,2,24,NA,2,17,0,1,0,0,0,142,74,0,1,1,1,0,0
