"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","PERC"
"5480",12,535,0,95,1,2,81,2,4,80,NA,2,5,3
"5481",12,535,0,95,1,2,81,2,4,80,NA,2,6,3
"5482",12,535,0,95,1,2,81,2,4,80,NA,2,7,4
"5483",12,535,0,95,1,2,81,2,4,80,NA,2,9,4
"5484",12,535,0,95,1,2,81,2,4,80,NA,2,10,4
"5485",12,535,0,96,2,2,81,2,2,80,NA,1,1,15
"5486",12,535,0,96,2,2,81,2,2,80,NA,1,2,5
"5487",12,535,0,96,2,2,81,2,2,80,NA,1,3,60
"5488",12,535,0,96,2,2,81,2,2,80,NA,1,4,3
"5489",12,535,0,96,2,2,81,2,2,80,NA,1,5,1
"5490",12,535,0,96,2,2,81,2,2,80,NA,1,6,5
"5491",12,535,0,96,2,2,81,2,2,80,NA,1,7,12
"5492",12,535,0,96,2,2,81,2,2,80,NA,1,10,5
"5493",12,535,0,96,2,2,81,2,2,80,NA,2,1,8
"5494",12,535,0,96,2,2,81,2,2,80,NA,2,3,20
"5495",12,535,0,96,2,2,81,2,2,80,NA,2,4,1
"5496",12,535,0,96,2,2,81,2,2,80,NA,2,5,5
"5497",12,535,0,96,2,2,81,2,2,80,NA,2,6,4
"5498",12,535,0,96,2,2,81,2,2,80,NA,2,7,18
"5499",12,535,0,96,2,2,81,2,3,57,NA,1,2,4
"5500",12,535,0,96,2,2,81,2,3,57,NA,1,3,2
"5501",12,535,0,96,2,2,81,2,3,57,NA,1,4,18
"5502",12,535,0,96,2,2,81,2,3,57,NA,1,6,2
"5503",12,535,0,96,2,2,81,2,3,57,NA,1,7,5
"5504",12,535,0,96,2,2,81,2,3,57,NA,1,9,5
"5505",12,535,0,96,2,2,81,2,3,57,NA,2,2,2
"5506",12,535,0,96,2,2,81,2,3,57,NA,2,3,4
"5507",12,535,0,96,2,2,81,2,3,57,NA,2,5,5
"5508",12,535,0,96,2,2,81,2,3,57,NA,2,6,2
"5509",12,535,0,96,2,2,81,2,3,57,NA,2,7,1
"5510",12,535,0,96,2,2,81,2,3,57,NA,2,9,3
"5511",12,535,0,96,2,2,81,2,3,57,NA,2,10,2
"5512",12,535,0,96,2,2,81,2,4,80,NA,1,2,1
"5513",12,535,0,96,2,2,81,2,4,80,NA,1,3,1
"5514",12,535,0,96,2,2,81,2,4,80,NA,1,4,1
"5515",12,535,0,96,2,2,81,2,4,80,NA,1,6,8
"5516",12,535,0,96,2,2,81,2,4,80,NA,1,9,5
"5517",12,535,0,96,2,2,81,2,4,80,NA,1,10,3
"5518",12,535,0,96,2,2,81,2,4,80,NA,2,1,5
"5519",12,535,0,96,2,2,81,2,4,80,NA,2,2,1
"5520",12,535,0,96,2,2,81,2,4,80,NA,2,3,2
"5521",12,535,0,96,2,2,81,2,4,80,NA,2,4,1
"5522",12,535,0,96,2,2,81,2,4,80,NA,2,6,5
"5523",12,535,0,96,2,2,81,2,4,80,NA,2,7,2
"5524",12,535,0,96,2,2,81,2,4,80,NA,2,10,1
"5525",12,231,0,97,1,2,81,1,1,41,NA,1,4,3
"5526",12,231,0,97,1,2,81,1,1,41,NA,2,1,13
"5527",12,231,0,97,1,2,81,1,1,41,NA,2,2,5
"5528",12,231,0,97,1,2,81,1,1,41,NA,2,4,5
"5529",12,231,0,97,1,2,81,1,1,41,NA,3,3,9
"5530",12,231,0,97,1,2,81,2,2,80,NA,2,8,3
"5531",12,231,0,97,1,2,81,2,2,80,NA,2,9,2
"5532",12,231,0,97,1,2,81,2,3,57,NA,2,1,3
"5533",12,231,0,97,1,2,81,2,3,57,NA,2,2,2
"5534",12,231,0,97,1,2,81,2,3,57,NA,2,3,7
"5535",12,231,0,97,1,2,81,2,3,57,NA,2,4,22
"5536",12,231,0,97,1,2,81,2,3,57,NA,2,5,15
"5537",12,231,0,97,1,2,81,2,3,57,NA,2,6,100
"5538",12,231,0,97,1,2,81,2,3,57,NA,2,7,13
"5539",12,231,0,97,1,2,81,2,3,57,NA,2,8,2
"5540",12,231,0,98,2,2,81,1,1,41,NA,1,2,17
"5541",12,231,0,98,2,2,81,1,1,41,NA,1,3,3
"5542",12,231,0,98,2,2,81,1,1,41,NA,2,2,10
"5543",12,231,0,98,2,2,81,1,1,41,NA,2,3,9
"5544",12,231,0,98,2,2,81,1,1,41,NA,3,2,3
"5545",12,231,0,98,2,2,81,1,1,41,NA,3,3,21
"5546",12,231,0,98,2,2,81,1,1,41,NA,4,2,3
"5547",12,231,0,98,2,2,81,1,1,41,NA,4,3,12
"5548",12,231,0,98,2,2,81,1,1,41,NA,5,2,8
"5549",12,231,0,98,2,2,81,1,1,41,NA,5,3,2
"5550",12,231,0,98,2,2,81,1,1,41,NA,5,5,2
"5551",12,231,0,98,2,2,81,2,2,80,NA,1,2,1
"5552",12,231,0,98,2,2,81,2,2,80,NA,1,5,3
"5553",12,231,0,98,2,2,81,2,2,80,NA,2,2,4
"5554",12,231,0,98,2,2,81,2,2,80,NA,2,4,2
"5555",12,231,0,98,2,2,81,2,3,57,NA,1,1,1
"5556",12,231,0,98,2,2,81,2,3,57,NA,1,3,14
"5557",12,231,0,98,2,2,81,2,3,57,NA,1,4,13
"5558",12,231,0,98,2,2,81,2,3,57,NA,1,5,13
"5559",12,231,0,98,2,2,81,2,3,57,NA,1,6,12
"5560",12,231,0,98,2,2,81,2,3,57,NA,1,7,17
"5561",12,231,0,98,2,2,81,2,3,57,NA,1,8,13
"5562",12,231,0,98,2,2,81,2,3,57,NA,1,10,9
"5563",12,231,0,98,2,2,81,2,3,57,NA,2,2,2
"5564",12,231,0,98,2,2,81,2,3,57,NA,2,5,2
"5565",12,231,0,98,2,2,81,2,3,57,NA,2,7,7
"5566",12,231,0,98,2,2,81,2,3,57,NA,2,8,2
"5567",12,232,0,97,1,1,81,2,3,57,NA,1,4,5
"5568",12,232,0,97,1,1,81,2,3,57,NA,1,5,3
"5569",12,232,0,97,1,1,81,2,3,57,NA,1,6,10
"5570",12,232,0,97,1,1,81,2,3,57,NA,1,8,13
"5571",12,232,0,97,1,1,81,2,3,57,NA,1,10,5
"5572",12,232,0,97,1,1,81,2,3,57,NA,2,5,2
"5573",12,232,0,97,1,1,81,2,3,57,NA,2,9,23
"5574",12,232,0,97,1,1,81,2,3,57,NA,2,10,13
"5575",12,232,0,97,1,1,81,2,4,80,NA,1,3,14
"5576",12,232,0,97,1,1,81,2,4,80,NA,1,4,15
"5577",12,232,0,97,1,1,81,2,4,80,NA,1,6,20
"5578",12,232,0,97,1,1,81,2,4,80,NA,1,7,4
"5579",12,232,0,97,1,1,81,2,4,80,NA,2,3,5
"5580",12,232,0,97,1,1,81,2,4,80,NA,2,6,2
"5581",12,232,0,98,2,1,81,2,3,57,NA,1,1,12
"5582",12,232,0,98,2,1,81,2,3,57,NA,1,3,8
"5583",12,232,0,98,2,1,81,2,3,57,NA,1,4,3
"5584",12,232,0,98,2,1,81,2,3,57,NA,1,5,13
"5585",12,232,0,98,2,1,81,2,3,57,NA,1,6,9
"5586",12,232,0,98,2,1,81,2,3,57,NA,1,7,2
"5587",12,232,0,98,2,1,81,2,3,57,NA,2,1,2
"5588",12,232,0,98,2,1,81,2,3,57,NA,2,7,8
"5589",12,232,0,98,2,1,81,2,3,57,NA,2,9,17
"5590",12,232,0,98,2,1,81,2,3,57,NA,2,10,2
"5591",12,232,0,98,2,1,81,2,4,80,NA,1,1,10
"5592",12,232,0,98,2,1,81,2,4,80,NA,1,3,4
"5593",12,232,0,98,2,1,81,2,4,80,NA,1,4,2
"5594",12,232,0,98,2,1,81,2,4,80,NA,1,5,1
"5595",12,232,0,98,2,1,81,2,4,80,NA,1,6,4
"5596",12,232,0,98,2,1,81,2,4,80,NA,1,8,18
"5597",12,232,0,98,2,1,81,2,4,80,NA,2,2,3
"5598",12,232,0,98,2,1,81,2,4,80,NA,2,3,5
"5599",12,232,0,98,2,1,81,2,4,80,NA,2,4,10
"5600",12,232,0,98,2,1,81,2,4,80,NA,2,6,24
"5601",12,232,0,98,2,1,81,2,4,80,NA,2,7,6
"5602",12,511,0,93,1,2,81,2,2,80,NA,1,1,20
"5603",12,511,0,93,1,2,81,2,2,80,NA,1,2,5
"5604",12,511,0,93,1,2,81,2,2,80,NA,1,4,10
"5605",12,511,0,93,1,2,81,2,2,80,NA,1,7,20
"5606",12,511,0,93,1,2,81,2,2,80,NA,1,8,5
"5607",12,511,0,93,1,2,81,2,2,80,NA,2,1,15
"5608",12,511,0,93,1,2,81,2,2,80,NA,2,2,15
"5609",12,511,0,93,1,2,81,2,2,80,NA,2,5,10
"5610",12,511,0,93,1,2,81,2,2,80,NA,2,7,30
"5611",12,511,0,93,1,2,81,2,2,80,NA,2,9,5
"5612",12,511,0,93,1,2,81,2,3,57,NA,1,2,2
"5613",12,511,0,93,1,2,81,2,3,57,NA,1,3,2
"5614",12,511,0,93,1,2,81,2,3,57,NA,1,6,2
"5615",12,511,0,93,1,2,81,2,3,57,NA,1,8,7
"5616",12,511,0,93,1,2,81,2,3,57,NA,1,9,4
"5617",12,511,0,93,1,2,81,2,3,57,NA,2,7,2
"5618",12,511,0,93,1,2,81,2,4,80,NA,1,6,5
"5619",12,511,0,93,1,2,81,2,4,80,NA,1,7,5
"5620",12,511,0,93,1,2,81,2,4,80,NA,2,4,10
"5621",12,511,0,93,1,2,81,2,4,80,NA,2,5,10
"5622",12,511,0,93,1,2,81,2,4,80,NA,2,7,5
"5623",12,511,0,94,2,2,81,1,1,41,NA,1,3,100
"5624",12,511,0,94,2,2,81,1,1,41,NA,1,4,4
"5625",12,511,0,94,2,2,81,1,1,41,NA,2,3,65
"5626",12,511,0,94,2,2,81,1,1,41,NA,2,4,34
"5627",12,511,0,94,2,2,81,1,1,41,NA,2,5,5
"5628",12,511,0,94,2,2,81,2,2,80,NA,1,2,20
"5629",12,511,0,94,2,2,81,2,2,80,NA,1,5,20
"5630",12,511,0,94,2,2,81,2,2,80,NA,1,8,5
"5631",12,511,0,94,2,2,81,2,2,80,NA,2,1,5
"5632",12,511,0,94,2,2,81,2,2,80,NA,2,3,5
"5633",12,511,0,94,2,2,81,2,2,80,NA,2,7,5
"5634",12,511,0,94,2,2,81,2,3,57,NA,1,3,5
"5635",12,511,0,94,2,2,81,2,3,57,NA,1,4,100
"5636",12,511,0,94,2,2,81,2,3,57,NA,1,6,4
"5637",12,511,0,94,2,2,81,2,3,57,NA,1,7,3
"5638",12,511,0,94,2,2,81,2,3,57,NA,1,9,2
"5639",12,511,0,94,2,2,81,2,3,57,NA,2,1,3
"5640",12,511,0,94,2,2,81,2,3,57,NA,2,3,2
"5641",12,511,0,94,2,2,81,2,3,57,NA,2,4,2
"5642",12,511,0,94,2,2,81,2,3,57,NA,2,8,2
"5643",12,511,0,94,2,2,81,2,3,57,NA,2,9,12
"5644",12,216,0,93,1,2,81,2,2,30,NA,1,2,20
"5645",12,216,0,93,1,2,81,2,2,30,NA,2,3,5
"5646",12,216,0,93,1,2,81,2,3,57,NA,1,1,6
"5647",12,216,0,93,1,2,81,2,3,57,NA,1,3,100
"5648",12,216,0,93,1,2,81,2,3,57,NA,1,7,2
"5649",12,216,0,93,1,2,81,2,3,57,NA,1,8,2
"5650",12,216,0,93,1,2,81,2,3,57,NA,1,10,100
"5651",12,216,0,93,1,2,81,2,3,57,NA,2,1,100
"5652",12,216,0,93,1,2,81,2,3,57,NA,2,2,18
"5653",12,216,0,93,1,2,81,2,3,57,NA,2,3,100
"5654",12,216,0,93,1,2,81,2,3,57,NA,2,4,100
"5655",12,216,0,93,1,2,81,2,3,57,NA,2,5,75
"5656",12,216,0,93,1,2,81,2,4,80,NA,1,3,10
"5657",12,216,0,93,1,2,81,2,4,80,NA,1,8,30
"5658",12,216,0,93,1,2,81,2,4,80,NA,2,8,10
"5659",12,216,0,94,2,2,81,2,2,30,NA,1,1,10
"5660",12,216,0,94,2,2,81,2,2,30,NA,1,2,15
"5661",12,216,0,94,2,2,81,2,2,30,NA,1,6,5
"5662",12,216,0,94,2,2,81,2,2,30,NA,1,10,5
"5663",12,216,0,94,2,2,81,2,2,30,NA,2,1,10
"5664",12,216,0,94,2,2,81,2,2,30,NA,2,2,10
"5665",12,216,0,94,2,2,81,2,2,30,NA,2,4,10
"5666",12,216,0,94,2,2,81,2,2,30,NA,2,6,5
"5667",12,216,0,94,2,2,81,2,2,30,NA,2,7,10
"5668",12,216,0,94,2,2,81,2,3,57,NA,1,3,5
"5669",12,216,0,94,2,2,81,2,3,57,NA,1,4,4
"5670",12,216,0,94,2,2,81,2,3,57,NA,2,1,6
"5671",12,216,0,94,2,2,81,2,3,57,NA,2,3,56
"5672",12,216,0,94,2,2,81,2,3,57,NA,2,4,72
"5673",12,216,0,94,2,2,81,2,3,57,NA,2,6,2
"5674",12,216,0,94,2,2,81,2,3,57,NA,2,7,2
"5675",12,216,0,94,2,2,81,2,3,57,NA,2,8,3
"5676",12,216,0,94,2,2,81,2,3,57,NA,2,9,11
"5677",12,216,0,94,2,2,81,2,3,57,NA,2,10,100
"5678",12,216,0,94,2,2,81,2,4,80,NA,1,3,5
"5679",12,216,0,94,2,2,81,2,4,80,NA,1,7,5
"5680",12,216,0,94,2,2,81,2,4,80,NA,1,10,10
"5681",12,216,0,94,2,2,81,2,4,80,NA,2,4,15
"5682",12,216,0,94,2,2,81,2,4,80,NA,2,9,5
"5683",12,192,0,95,1,1,81,1,1,41,NA,1,2,2
"5684",12,192,0,95,1,1,81,1,1,41,NA,2,1,3
"5685",12,192,0,95,1,1,81,1,1,41,NA,2,3,1
"5686",12,192,0,95,1,1,81,1,1,41,NA,3,1,10
"5687",12,192,0,95,1,1,81,1,1,41,NA,3,3,15
"5688",12,192,0,95,1,1,81,1,1,41,NA,4,1,12
"5689",12,192,0,95,1,1,81,1,1,41,NA,4,2,2
"5690",12,192,0,95,1,1,81,1,1,41,NA,5,1,2
"5691",12,192,0,95,1,1,81,2,2,80,NA,2,8,1
"5692",12,192,0,95,1,1,81,2,3,57,NA,1,2,2
"5693",12,192,0,95,1,1,81,2,3,57,NA,2,2,2
"5694",12,192,0,95,1,1,81,2,3,57,NA,2,3,42
"5695",12,192,0,96,2,1,81,1,1,41,NA,1,1,3
"5696",12,192,0,96,2,1,81,1,1,41,NA,1,2,1
"5697",12,192,0,96,2,1,81,1,1,41,NA,2,3,1
"5698",12,192,0,96,2,1,81,1,1,41,NA,3,1,5
"5699",12,192,0,96,2,1,81,1,1,41,NA,3,3,2
"5700",12,192,0,96,2,1,81,1,1,41,NA,3,5,2
"5701",12,192,0,96,2,1,81,1,1,41,NA,4,1,15
"5702",12,192,0,96,2,1,81,1,1,41,NA,5,2,8
"5703",12,192,0,96,2,1,81,1,1,41,NA,5,3,2
"5704",12,192,0,96,2,1,81,2,2,80,NA,1,3,1
"5705",12,192,0,96,2,1,81,2,2,80,NA,2,6,2
"5706",12,38,0,97,1,1,81,2,3,57,NA,1,2,20
"5707",12,38,0,97,1,1,81,2,3,57,NA,1,3,3
"5708",12,38,0,97,1,1,81,2,3,57,NA,1,5,4
"5709",12,38,0,97,1,1,81,2,3,57,NA,1,6,6
"5710",12,38,0,97,1,1,81,2,3,57,NA,2,1,19
"5711",12,38,0,97,1,1,81,2,3,57,NA,2,2,45
"5712",12,38,0,97,1,1,81,2,3,57,NA,2,3,5
"5713",12,38,0,97,1,1,81,2,3,57,NA,2,5,7
"5714",12,38,0,97,1,1,81,2,3,57,NA,2,6,4
"5715",12,38,0,97,1,1,81,2,3,57,NA,2,7,37
"5716",12,38,0,97,1,1,81,2,3,57,NA,2,9,2
"5717",12,38,0,97,1,1,81,2,3,57,NA,2,10,30
"5718",12,38,0,97,1,1,81,2,4,80,NA,1,3,100
"5719",12,38,0,97,1,1,81,2,4,80,NA,1,6,100
"5720",12,38,0,97,1,1,81,2,4,80,NA,1,9,2
"5721",12,38,0,97,1,1,81,2,4,80,NA,2,2,100
"5722",12,38,0,97,1,1,81,2,4,80,NA,2,3,50
"5723",12,38,0,97,1,1,81,2,4,80,NA,2,4,50
"5724",12,38,0,97,1,1,81,2,4,80,NA,2,5,100
"5725",12,38,0,97,1,1,81,2,4,80,NA,2,6,100
"5726",12,38,0,98,2,1,81,2,3,57,NA,1,6,3
"5727",12,38,0,98,2,1,81,2,3,57,NA,1,7,6
"5728",12,38,0,98,2,1,81,2,3,57,NA,1,8,2
"5729",12,38,0,98,2,1,81,2,3,57,NA,1,9,3
"5730",12,38,0,98,2,1,81,2,3,57,NA,2,1,6
"5731",12,38,0,98,2,1,81,2,3,57,NA,2,2,1
"5732",12,38,0,98,2,1,81,2,3,57,NA,2,3,75
"5733",12,38,0,98,2,1,81,2,3,57,NA,2,4,5
"5734",12,38,0,98,2,1,81,2,3,57,NA,2,5,100
"5735",12,38,0,98,2,1,81,2,3,57,NA,2,7,5
"5736",12,38,0,98,2,1,81,2,3,57,NA,2,8,2
"5737",12,38,0,98,2,1,81,2,3,57,NA,2,9,6
"5738",12,38,0,98,2,1,81,2,4,80,NA,1,6,100
"5739",12,38,0,98,2,1,81,2,4,80,NA,2,4,100
"5740",12,38,0,98,2,1,81,2,4,80,NA,2,10,100
"5741",12,231,0,97,1,2,81,2,1,41,NA,1,4,3
"5742",12,231,0,97,1,2,81,2,3,57,NA,1,7,8
"5743",13,9,0,158,1,1,91,1,1,41,0,1,1,100
"5744",13,9,0,158,1,1,91,1,1,41,0,1,2,63
"5745",13,9,0,158,1,1,91,1,1,41,0,1,3,12
"5746",13,9,0,158,1,1,91,1,1,41,0,1,5,19
"5747",13,9,0,158,1,1,91,1,1,41,0,2,1,30
"5748",13,9,0,158,1,1,91,1,1,41,0,2,2,61
"5749",13,9,0,158,1,1,91,1,1,41,0,2,3,80
"5750",13,9,0,158,1,1,91,1,1,41,0,2,5,12
"5751",13,9,0,158,1,1,91,1,1,41,0,3,1,93
"5752",13,9,0,158,1,1,91,1,1,41,0,3,2,15
"5753",13,9,0,158,1,1,91,1,1,41,0,3,3,85
"5754",13,9,0,158,1,1,91,1,1,41,0,3,5,32
"5755",13,9,0,158,1,1,91,1,1,41,0,4,1,76
"5756",13,9,0,158,1,1,91,1,1,41,0,4,2,48
"5757",13,9,0,158,1,1,91,1,1,41,0,4,3,63
"5758",13,9,0,158,1,1,91,1,1,41,0,4,4,12
"5759",13,9,0,158,1,1,91,1,1,41,0,4,5,8
"5760",13,9,0,158,1,1,91,1,1,41,0,5,1,34
"5761",13,9,0,158,1,1,91,1,1,41,0,5,2,90
"5762",13,9,0,158,1,1,91,1,1,41,0,5,3,75
"5763",13,9,0,158,1,1,91,1,1,41,0,5,4,80
"5764",13,9,0,158,1,1,91,1,1,41,0,5,5,10
"5765",13,9,0,158,1,1,91,2,2,80,0,1,1,3
"5766",13,9,0,158,1,1,91,2,2,80,0,1,3,36
"5767",13,9,0,158,1,1,91,2,2,80,0,1,4,12
"5768",13,9,0,158,1,1,91,2,2,80,0,1,5,5
"5769",13,9,0,158,1,1,91,2,2,80,0,1,6,12
"5770",13,9,0,158,1,1,91,2,2,80,0,1,7,17
"5771",13,9,0,158,1,1,91,2,2,80,0,1,8,10
"5772",13,9,0,158,1,1,91,2,2,80,0,1,9,74
"5773",13,9,0,158,1,1,91,2,2,80,0,1,10,9
"5774",13,9,0,158,1,1,91,2,2,80,0,2,3,3
"5775",13,9,0,158,1,1,91,2,2,80,0,2,4,15
"5776",13,9,0,158,1,1,91,2,2,80,0,2,5,86
"5777",13,9,0,158,1,1,91,2,2,80,0,2,7,6
"5778",13,9,0,158,1,1,91,2,2,80,0,2,8,100
"5779",13,9,0,158,1,1,91,2,2,80,0,2,9,56
"5780",13,9,0,158,1,1,91,2,2,80,0,2,10,76
"5781",13,9,0,158,1,1,91,2,3,57,1,1,1,4
"5782",13,9,0,158,1,1,91,2,3,57,1,1,2,74
"5783",13,9,0,158,1,1,91,2,3,57,1,1,3,92
"5784",13,9,0,158,1,1,91,2,3,57,1,1,4,90
"5785",13,9,0,158,1,1,91,2,3,57,1,1,5,29
"5786",13,9,0,158,1,1,91,2,3,57,1,1,6,100
"5787",13,9,0,158,1,1,91,2,3,57,1,1,7,23
"5788",13,9,0,158,1,1,91,2,3,57,1,1,8,16
"5789",13,9,0,158,1,1,91,2,3,57,1,1,9,87
"5790",13,9,0,158,1,1,91,2,3,57,1,1,10,100
"5791",13,9,0,158,1,1,91,2,3,57,1,2,1,18
"5792",13,9,0,158,1,1,91,2,3,57,1,2,2,100
"5793",13,9,0,158,1,1,91,2,3,57,1,2,3,100
"5794",13,9,0,158,1,1,91,2,3,57,1,2,4,100
"5795",13,9,0,158,1,1,91,2,3,57,1,2,5,64
"5796",13,9,0,158,1,1,91,2,3,57,1,2,6,16
"5797",13,9,0,158,1,1,91,2,3,57,1,2,7,57
"5798",13,9,0,158,1,1,91,2,3,57,1,2,8,17
"5799",13,9,0,158,1,1,91,2,3,57,1,2,9,80
"5800",13,9,0,158,1,1,91,2,3,57,1,2,10,81
"5801",13,9,0,158,1,1,91,2,4,80,0,1,1,48
"5802",13,9,0,158,1,1,91,2,4,80,0,1,2,42
"5803",13,9,0,158,1,1,91,2,4,80,0,1,3,8
"5804",13,9,0,158,1,1,91,2,4,80,0,1,4,43
"5805",13,9,0,158,1,1,91,2,4,80,0,1,5,7
"5806",13,9,0,158,1,1,91,2,4,80,0,1,6,29
"5807",13,9,0,158,1,1,91,2,4,80,0,1,7,31
"5808",13,9,0,158,1,1,91,2,4,80,0,1,8,51
"5809",13,9,0,158,1,1,91,2,4,80,0,1,9,6
"5810",13,9,0,158,1,1,91,2,4,80,0,1,10,10
"5811",13,9,0,158,1,1,91,2,4,80,0,2,1,30
"5812",13,9,0,158,1,1,91,2,4,80,0,2,2,35
"5813",13,9,0,158,1,1,91,2,4,80,0,2,3,6
"5814",13,9,0,158,1,1,91,2,4,80,0,2,4,10
"5815",13,9,0,158,1,1,91,2,4,80,0,2,5,7
"5816",13,9,0,158,1,1,91,2,4,80,0,2,6,2
"5817",13,9,0,158,1,1,91,2,4,80,0,2,7,15
"5818",13,9,0,158,1,1,91,2,4,80,0,2,8,3
"5819",13,9,0,158,1,1,91,2,4,80,0,2,9,58
"5820",13,9,0,158,1,1,91,2,4,80,0,2,10,100
"5821",13,9,0,159,2,1,91,1,1,41,0,1,1,100
"5822",13,9,0,159,2,1,91,1,1,41,0,1,2,69
"5823",13,9,0,159,2,1,91,1,1,41,0,1,3,27
"5824",13,9,0,159,2,1,91,1,1,41,0,1,4,1
"5825",13,9,0,159,2,1,91,1,1,41,0,1,5,100
"5826",13,9,0,159,2,1,91,1,1,41,0,2,1,63
"5827",13,9,0,159,2,1,91,1,1,41,0,2,2,52
"5828",13,9,0,159,2,1,91,1,1,41,0,2,3,50
"5829",13,9,0,159,2,1,91,1,1,41,0,2,4,2
"5830",13,9,0,159,2,1,91,1,1,41,0,2,5,100
"5831",13,9,0,159,2,1,91,1,1,41,0,3,1,90
"5832",13,9,0,159,2,1,91,1,1,41,0,3,2,6
"5833",13,9,0,159,2,1,91,1,1,41,0,3,3,80
"5834",13,9,0,159,2,1,91,1,1,41,0,3,4,2
"5835",13,9,0,159,2,1,91,1,1,41,0,3,5,94
"5836",13,9,0,159,2,1,91,1,1,41,0,4,1,60
"5837",13,9,0,159,2,1,91,1,1,41,0,4,2,81
"5838",13,9,0,159,2,1,91,1,1,41,0,4,3,59
"5839",13,9,0,159,2,1,91,1,1,41,0,4,4,32
"5840",13,9,0,159,2,1,91,1,1,41,0,4,5,61
"5841",13,9,0,159,2,1,91,1,1,41,0,5,1,42
"5842",13,9,0,159,2,1,91,1,1,41,0,5,2,78
"5843",13,9,0,159,2,1,91,1,1,41,0,5,3,77
"5844",13,9,0,159,2,1,91,1,1,41,0,5,4,60
"5845",13,9,0,159,2,1,91,1,1,41,0,5,5,83
"5846",13,9,0,159,2,1,91,2,2,80,0,1,2,1
"5847",13,9,0,159,2,1,91,2,2,80,0,1,3,33
"5848",13,9,0,159,2,1,91,2,2,80,0,1,4,52
"5849",13,9,0,159,2,1,91,2,2,80,0,1,5,10
"5850",13,9,0,159,2,1,91,2,2,80,0,1,6,23
"5851",13,9,0,159,2,1,91,2,2,80,0,1,7,28
"5852",13,9,0,159,2,1,91,2,2,80,0,1,8,27
"5853",13,9,0,159,2,1,91,2,2,80,0,1,9,100
"5854",13,9,0,159,2,1,91,2,2,80,0,1,10,100
"5855",13,9,0,159,2,1,91,2,2,80,0,2,2,4
"5856",13,9,0,159,2,1,91,2,2,80,0,2,3,10
"5857",13,9,0,159,2,1,91,2,2,80,0,2,3,40
"5858",13,9,0,159,2,1,91,2,2,80,0,2,5,28
"5859",13,9,0,159,2,1,91,2,2,80,0,2,6,3
"5860",13,9,0,159,2,1,91,2,2,80,0,2,7,12
"5861",13,9,0,159,2,1,91,2,2,80,0,2,8,100
"5862",13,9,0,159,2,1,91,2,2,80,0,2,9,8
"5863",13,9,0,159,2,1,91,2,2,80,0,2,10,100
"5864",13,9,0,159,2,1,91,2,3,57,1,1,2,54
"5865",13,9,0,159,2,1,91,2,3,57,1,1,3,90
"5866",13,9,0,159,2,1,91,2,3,57,1,1,4,100
"5867",13,9,0,159,2,1,91,2,3,57,1,1,5,58
"5868",13,9,0,159,2,1,91,2,3,57,1,1,6,100
"5869",13,9,0,159,2,1,91,2,3,57,1,1,7,100
"5870",13,9,0,159,2,1,91,2,3,57,1,1,8,5
"5871",13,9,0,159,2,1,91,2,3,57,1,1,9,90
"5872",13,9,0,159,2,1,91,2,3,57,1,1,10,100
"5873",13,9,0,159,2,1,91,2,3,57,1,2,1,21
"5874",13,9,0,159,2,1,91,2,3,57,1,2,2,100
"5875",13,9,0,159,2,1,91,2,3,57,1,2,3,100
"5876",13,9,0,159,2,1,91,2,3,57,1,2,4,100
"5877",13,9,0,159,2,1,91,2,3,57,1,2,5,20
"5878",13,9,0,159,2,1,91,2,3,57,1,2,6,27
"5879",13,9,0,159,2,1,91,2,3,57,1,2,7,46
"5880",13,9,0,159,2,1,91,2,3,57,1,2,8,19
"5881",13,9,0,159,2,1,91,2,3,57,1,2,9,100
"5882",13,9,0,159,2,1,91,2,3,57,1,2,10,58
"5883",13,9,0,159,2,1,91,2,4,80,0,1,1,73
"5884",13,9,0,159,2,1,91,2,4,80,0,1,2,5
"5885",13,9,0,159,2,1,91,2,4,80,0,1,3,10
"5886",13,9,0,159,2,1,91,2,4,80,0,1,4,10
"5887",13,9,0,159,2,1,91,2,4,80,0,1,5,18
"5888",13,9,0,159,2,1,91,2,4,80,0,1,6,20
"5889",13,9,0,159,2,1,91,2,4,80,0,1,7,84
"5890",13,9,0,159,2,1,91,2,4,80,0,1,8,14
"5891",13,9,0,159,2,1,91,2,4,80,0,1,9,5
"5892",13,9,0,159,2,1,91,2,4,80,0,1,10,1
"5893",13,9,0,159,2,1,91,2,4,80,0,2,1,59
"5894",13,9,0,159,2,1,91,2,4,80,0,2,2,48
"5895",13,9,0,159,2,1,91,2,4,80,0,2,3,6
"5896",13,9,0,159,2,1,91,2,4,80,0,2,4,15
"5897",13,9,0,159,2,1,91,2,4,80,0,2,5,6
"5898",13,9,0,159,2,1,91,2,4,80,0,2,6,19
"5899",13,9,0,159,2,1,91,2,4,80,0,2,7,12
"5900",13,9,0,159,2,1,91,2,4,80,0,2,8,8
"5901",13,9,0,159,2,1,91,2,4,80,0,2,9,70
"5902",13,9,0,159,2,1,91,2,4,80,0,2,10,5
"5903",13,38,0,163,1,1,91,2,3,57,5,1,1,10
"5904",13,38,0,163,1,1,91,2,3,57,5,1,2,100
"5905",13,38,0,163,1,1,91,2,3,57,5,1,3,82
"5906",13,38,0,163,1,1,91,2,3,57,5,1,4,65
